% Iron Feed_mean,% Silica Feed_mean,Starch Flow_mean,Amina Flow_mean,Ore Pulp Flow_mean,Ore Pulp pH_mean,Ore Pulp Density_mean,Flotation Column 01 Air Flow_mean,Flotation Column 02 Air Flow_mean,Flotation Column 03 Air Flow_mean,Flotation Column 04 Air Flow_mean,Flotation Column 05 Air Flow_mean,Flotation Column 06 Air Flow_mean,Flotation Column 07 Air Flow_mean,Flotation Column 01 Level_mean,Flotation Column 02 Level_mean,Flotation Column 03 Level_mean,Flotation Column 04 Level_mean,Flotation Column 05 Level_mean,Flotation Column 06 Level_mean,Flotation Column 07 Level_mean,% Iron Concentrate_mean,% Silica Concentrate_mean
-1.4809383025110134,1.4852999609202495,0.9236568806491446,-0.9103969293845203,-2.069080434261643,0.7893715615483883,0.34595558793880393,0.7114568666495715,0.7378977047855207,0.7314112862574077,2.1608184760672424,-1.0180577157011959,2.055711286267033,2.4745800914414,0.1238681096978894,-0.2664735306582384,-0.30320268842040693,0.6629899279974162,0.36253666021089215,0.9779283822471107,-0.3898740673990843,0.1617823515169082,-0.14387861558816895
0.44260191051244696,-0.2324642351716129,0.7480111037905534,-1.3271659795537425,-2.3037492476580104,0.36199944919242416,0.1312522590268393,0.7115914436161009,0.7166664546048368,0.7318186869273234,2.1525473804791657,-0.16712524191932182,2.067723042608776,2.474570824398877,-0.13017429091480873,-0.2646392208018135,-0.2999903126971547,0.9907998209291325,0.9122830908574724,1.5005882724338184,-0.38425628382503313,0.1617823515169082,-0.14387861558816895
0.44260191051244696,-0.2324642351716129,1.0150330666554608,-1.3002379359301144,-2.1251064860384603,0.7251472892427389,0.49322277919598995,0.7126412484132042,0.6605710995481792,0.7319670467088515,2.144276284891138,-0.16102674406455045,2.071825933848892,2.473949721935072,-0.24727750071277207,-0.2702955666159587,-0.30448703441958047,1.1293867633121724,1.0455811403361794,1.5001920588887536,-0.3173374735814339,0.1617823515169082,-0.14387861558816895
0.44260191051244696,-0.2324642351716129,1.3041642131040678,-1.5842670220384356,-2.052784836165853,0.6914131845658079,-0.2483696060706526,0.7068624473136513,0.7212597275808318,0.7350876742502693,2.1360051893030856,-0.15627821108272813,2.057372394162544,2.473216993731761,-0.2537837414822227,-0.23565824066996083,-0.3031364842298061,1.7449967555480308,0.883530788965054,1.4281858012925723,0.06034986634400102,0.1617823515169082,-0.14387861558816895
0.44260191051244696,-0.2324642351716129,1.4356898224907848,-1.324111678759849,-1.8557662204610488,1.3095300047322342,0.31030289683536044,0.7122524898540121,0.7119499897224125,0.7331876183913332,2.127734093715009,-0.20906562256322345,2.0565220155483526,2.474178238779165,-0.12786644733052693,-0.20358385593820155,0.07361825479854565,1.0361857719120038,0.8769150143483553,0.7541237610046667,0.9514386024527349,0.1617823515169082,-0.14387861558816895
0.44260191051244696,-0.2324642351716129,1.2224104235578552,-1.306401797445264,-2.0578748123928694,1.0611511330733332,0.26417239063038317,0.7103713719713032,0.6881006022247549,0.7317674221920702,2.119462998126981,-0.16352638696596486,2.065133886857967,2.475806079044585,-0.2632916704229614,-0.272415120831078,-0.30742702063072375,0.9985999760452217,0.9066321480005242,0.634191856417542,1.0273816596088936,0.1617823515169082,-0.14387861558816895
0.44260191051244696,-0.2324642351716129,1.1533707838907334,-1.2909202925317373,-1.984024278914861,0.7072634479833817,0.27029463466106857,0.7084106917681545,0.7108746675434838,0.7326811300529205,2.111191902547242,-0.15701627598989246,2.0616715405480237,2.4756127348391708,-0.26056891160858403,-0.26758908774936163,-0.3002610958684169,0.9855781471185275,0.8684990616514923,0.5747657742623217,1.004228613920803,0.1617823515169082,-0.14387861558816895
0.40433519539924306,-0.5706595252403819,0.9645419913330311,0.43639266619194883,1.208048124711748,0.29525039598839614,0.21740299326068777,0.712838848486955,0.6753961054756878,0.7289951412439166,2.102920806961603,-0.1657374275639524,2.0602065067506965,2.4737287872166833,-0.2508611284295919,-0.2650370470509967,-0.3052585369804128,0.9687914408187589,0.9654039290416813,0.6609658304541037,0.9805819810144945,0.1617823515169082,-0.14387861558816895
0.40433519539924306,-0.5706595252403819,0.9116241483499424,1.2802185653760396,2.16308815513729,0.7519876761297473,0.06997340826263368,0.7084768486210417,0.7010451199335452,0.7316239533923478,2.0946497113735263,-0.1621212249311703,2.0704700715023567,2.475079669279359,-0.24891199758063706,-0.2715010103828847,-0.3035026534503801,0.998009558570786,0.8959933118565464,0.7204108157835911,1.0358349014396442,0.1617823515169082,-0.14387861558816895
0.40433519539924306,-0.5706595252403819,0.08051764828749651,0.07438283292018655,-1.3791886266087257,0.03249796383125781,-0.75191242541596,0.7091237930034694,0.7223783525102254,0.7315991361883539,2.086378615785474,-0.16322043698309668,2.0986723341952476,2.475364420222411,-0.2505632010462796,-0.2785211555050796,-0.3060387979234793,0.9966457844827383,0.9025794940932572,0.6661313675844052,1.0389814232801204,-0.13905218417029142,-0.5865149820510223
0.40433519539924306,-0.5706595252403819,0.19756587273850085,1.0310422327378859,0.42447906661184365,-0.7997904202580376,0.22969790885211183,0.7105505177650399,0.6716482082363482,0.7331245790702432,2.0781075201974217,-0.14846544708672405,2.0612926993195386,2.4765411240085293,-0.2580662549290198,-0.27461055285589975,-0.3033402217938333,0.9959051445805585,0.8774527845024735,0.7447529077475948,1.0084574390410856,0.2148707989911088,-0.8432440745994779
0.40433519539924306,-0.5706595252403819,0.6650359939559779,1.3977453921132437,2.2068385459309274,-0.824674994917428,0.4263251049977807,0.7171872687883308,0.682247484329066,0.7308444758100233,2.0698364246093695,-0.15554487736085423,2.083597983721573,2.476427392122991,-0.2589511213384962,-0.26810890610000165,-0.30511943551235116,1.0032528990777012,0.9323102973219715,0.7842463834099417,0.9970609262644805,0.41837651430892175,-0.7989804379531922
0.40433519539924306,-0.5706595252403819,0.6370561788305799,0.793511863691241,1.0818361151260096,-0.04939569663861399,0.06619390761992683,0.7136222849027061,0.7047774635319017,0.7305319964166918,2.061565329021317,-0.19788504316276626,2.079098146534767,2.4613019991120706,-0.2532230080670355,-0.2696184572276978,-0.3030027181081276,0.9885664900958627,0.8732037994244128,0.7286855485233342,1.0167838424140057,-0.24522907911871775,-0.6307786186973084
0.40433519539924306,-0.5706595252403819,-0.2665347388233848,-0.5586551309413192,-1.2719911257995946,-0.5312331295343323,-0.9534607118862423,0.7136835670401149,0.7190431569947164,0.7320663155248232,2.0532942334429922,-0.1687338449221378,2.0713932310837384,2.412001438184429,-0.24824544182541172,-0.27483678114038235,-0.30542942104950843,1.007766866364518,0.8776011970478016,0.6807774114448094,1.0111167929267604,0.22371887357012338,-0.6927477100021073
0.40433519539924306,-0.5706595252403819,-0.16495154353763922,-2.146149368569052,-2.2182125992586217,-0.7418984908205003,-2.2002174518983058,0.7165883751727355,0.674712629002003,0.7316420681397867,2.045023137855915,-0.16921642582297292,2.0509220451596835,2.452452289422254,-0.2602291135749814,-0.26715217293154386,-0.30686258305424324,0.9396930676750053,0.9018586116995072,0.7082648861705827,0.9898994258500003,-0.20983678080258403,-0.6130731640387939
0.40433519539924306,-0.5706595252403819,0.30287797603666794,-0.1052182766494428,0.3406043329513658,-0.1259617797254521,0.11610092300394818,0.7107119056666849,0.6994409739611663,0.7294030853562541,2.036752042267863,-0.16620266078536236,2.0772546336033195,2.4744604623469812,-0.24989914503137106,-0.26980930141573606,-0.30201908294003343,1.028950034234781,0.9290977215116084,0.6746353860375018,1.0240161094070894,0.1263900532007493,-0.5068404360877087
0.07524144542572653,-0.24250963982712068,0.20859391651932374,0.06395027421697466,1.4464562716540588,0.26271779114412797,0.4131130921224048,0.7077734968166781,0.7246544864714722,0.730227306364755,2.02848094667981,-0.16008523818936468,2.0975433239678454,2.4733928569251384,-0.2551226440577372,-0.2709730592254802,-0.31022235967326456,1.13880589834165,1.0167306728583656,0.6867368065828161,1.0398259817920166,0.6395783787848016,0.16596684093582753
0.07524144542572653,-0.24250963982712068,0.0002513298265181925,-1.8079554402843885,-2.2656340441712723,1.0748008967973632,-0.9291959629126695,0.7044898536527998,0.7171954551442075,0.7340685385593201,2.020209851091758,-0.17930962113474594,2.0807233165646353,2.4753463073665696,-0.2466006126975743,-0.27055556095155864,-0.3040106013737594,1.4636043928676639,0.8776153923772884,0.862915896967581,0.99005194136149,-0.17444448248642513,-0.36519679881959555
0.07524144542572653,-0.24250963982712068,0.11004138395315542,-1.3289117569958508,-2.3651154047154948,0.6074742743807658,0.3553274161946267,0.7106906658349698,0.6761876620796228,0.7326445382630934,2.0119387555037056,-0.17896266754588747,2.0698387599784684,2.4754124403518625,-0.2516543793564935,-0.2714858518529996,-0.3043749730224329,0.9968914125965697,0.8809572283043061,0.8455924557035214,0.9920449293004171,-0.5106713164897585,-0.5776622547217656
0.07524144542572653,-0.24250963982712068,0.004228389550085688,-0.9650704801744879,-2.0874387156111522,0.6202645382244959,0.10453592454252018,0.7075041687866415,0.7829274396388263,0.7318695893676255,2.0036676599163603,-0.18822159718266032,2.0608213429810127,2.4728934897017827,-0.25289850011169773,-0.26450207017047106,-0.3075531183871717,0.9953041826472502,0.9124287995305147,0.8031766697980303,1.0004321223244665,-0.988467343757696,0.0862922949725141
0.07524144542572653,-0.24250963982712068,0.010003727704832417,-1.6580691668475411,-2.3463341586724415,0.9233531366391153,-0.30584416977908413,0.7113184595494559,0.7264136386159286,0.7316811959942575,1.995396564338328,-0.17033771673963108,2.0956146283372323,2.471654654607823,-0.2534922300990533,-0.27105157700386845,-0.3041731477689381,1.00648838683761,0.9352926684504392,0.8396887910394446,0.9974785650890436,-0.7849616284398641,-0.08190952428337044
