% Iron Feed_mean,% Silica Feed_mean,Starch Flow_mean,Amina Flow_mean,Ore Pulp Flow_mean,Ore Pulp pH_mean,Ore Pulp Density_mean,Flotation Column 01 Air Flow_mean,Flotation Column 02 Air Flow_mean,Flotation Column 03 Air Flow_mean,Flotation Column 04 Air Flow_mean,Flotation Column 05 Air Flow_mean,Flotation Column 06 Air Flow_mean,Flotation Column 07 Air Flow_mean,Flotation Column 01 Level_mean,Flotation Column 02 Level_mean,Flotation Column 03 Level_mean,Flotation Column 04 Level_mean,Flotation Column 05 Level_mean,Flotation Column 06 Level_mean,Flotation Column 07 Level_mean,% Iron Concentrate_mean,% Silica Concentrate_mean
2.4018577243082118,-1.7041160172035315,0.7364123730101368,-0.5246012668038301,0.2438641546926139,1.5453032531466893,-0.7828851853187938,0.7057376067176168,0.735466741398117,0.7341377368945375,0.4324431636196333,-0.11127833060996742,0.4465626646813815,0.5868900580770806,-0.24843225575168396,-0.9593678837565142,-0.31493180681921495,0.9550920942984643,0.8942520932136713,0.8280283190412431,1.0010041328330737,0.5953380058896407,-0.7458640739776502
-1.6340051629638126,1.1755666507087552,0.9577757137350909,-0.045365429676959085,0.224408467128037,1.293738381931503,0.10993594377829749,0.7098522147731343,0.713067730922204,0.7302283932496004,0.474262142309104,-0.16522015130423467,0.44808020216150607,0.5840570810541567,-0.25298249138631057,-0.25364230349268585,-0.29751299089600475,0.9553303557355506,0.9200945027763279,0.840425864212903,1.001605687421492,-0.21868485538163632,-0.6307786186973084
-1.6340051629638126,1.1755666507087552,0.2942716446163014,-0.30375014176620097,0.2669927664332862,0.5916072765905184,-0.17677020572238814,0.7072809764566451,0.7226933137401502,0.7342743220902326,0.48191303061016094,-0.11218198700273284,0.44822884189798917,0.5846434321084868,0.04711941602672103,0.09649636033863461,0.24495324671763782,1.0358572325736306,0.9144478410504964,0.8442493512817948,1.0382376394697816,0.40952843972988207,-0.35634407149033925
-1.6340051629638126,1.1755666507087552,0.3871319259186581,0.550855805879655,0.20999637711494792,1.083832536164551,-0.5094517326703337,0.7148247727523916,0.7204749756948307,0.7324204588372675,0.4545880891475048,-0.18818374770022384,0.44714943859847406,0.58477506623527,-0.24149114349195053,-0.2701787267114567,-0.31028753121617825,0.9659531036022053,0.8911397860004797,0.8236246325518634,1.0128131799597229,0.03790930741037726,0.2987577508746842
-1.6340051629638126,1.1755666507087552,-0.2722177399683719,-0.5457120132653775,0.1484188423625096,0.23528059184023956,-1.2615125312956086,0.710955989634437,0.7137900914983504,0.73349538795033,0.4756655596897467,-0.16485111885064443,0.4495345541750927,0.5818824852797364,-0.21457902257604636,-0.26864537328543164,-0.30428016066628155,0.9692976470668743,0.8992130604392196,0.8361411698165084,0.9797172366260771,0.40952843972988207,-0.20584770689296905
-1.6340051629638126,1.1755666507087552,0.44232826771730094,-0.16184449910717405,0.21800554062547775,0.058063022770878436,-0.748781645032817,0.7086432853351429,0.7307366670798324,0.7310629396641436,0.49023584370129275,-0.06916131904813108,0.4465818556826778,0.5861659650724858,-0.24774274404789226,-0.2621097049975739,-0.30535472620014725,1.044919761639035,0.9584153580339233,0.8203726087751112,1.0652605729106,0.5776418567315864,-0.35634407149033925
-1.6340051629638126,1.1755666507087552,-0.2725780879571183,-0.6668697345122563,0.399864668955783,0.5655258427228207,-1.7796246333083707,0.7124304169688771,0.7318326685314295,0.7222660560125328,0.47856532021995324,-0.19732597476621408,0.4437271037157672,0.5892641058803947,-0.23870705771515752,-0.27462170885261267,-0.31160017941121737,0.9679067173861191,0.8779502970025983,0.8871039770137639,1.0896137114951296,-0.3071656011719329,-0.4094604354658817
-0.5191681959992887,0.36691157594036256,0.6178868023388865,-1.1082919172283725,1.0717115015638248,0.1660358671087729,-2.524405454454138,0.7217865628397275,0.7397084667386948,0.7135137346396258,0.5647265696296379,-0.40335332406742785,0.4300223751744702,0.5862459986215682,-0.17003823300461543,-0.27851280979761434,-0.36569317196910156,0.844122498032941,0.7524687667570603,1.044444133800814,1.2275909834795133,-0.3248617503300501,-0.49798770875845216
-0.5191681959992887,0.36691157594036256,0.659525891186876,-1.2457065009820505,1.158041902679919,-0.2674963225142947,-2.5918516616404954,0.7169607686156872,0.7054146325744799,0.7486614168016982,0.6968098278298049,-0.73120238665799,0.4350406409671397,0.5658134335407532,-0.17003823300461543,-0.26938554386121666,-0.3565820831803522,0.7142226369794238,0.7968260919946599,0.9912359156843153,0.9907301404082696,-0.6787847334914378,-0.5776622547217656
-0.5191681959992887,0.36691157594036256,0.274238945899545,-1.4166901686013464,0.8784011779460003,-0.6840317332544583,-2.589803670131533,0.7138012565994578,0.6987709301774194,0.7645168929406159,0.6784272045838847,-0.8264711109685892,0.44297268010807384,0.5578675764190599,-0.19735039569573373,-0.26250442289652876,-0.33207804199926483,0.7251958797700495,0.866698958678893,0.9021597904804605,0.8650576683033949,-0.40449442154138243,-0.6484840733558224
